"Hora","Voltage[V]","ε Voltage[V]","Current[µA]","ε Current[µA]","Pressure[Pa]","ε Pressure[Pa]"
"2022-11-16 15:42:15.811","14,72","0,00001","15,06","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.812","16,70","0,00001","19,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.813","18,95","0,00001","23,57","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.814","21,98","0,00001","28,81","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.815","25,29","0,00001","33,07","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.816","28,46","0,00001","37,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.817","31,36","0,00001","41,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.818","33,87","0,00001","45,83","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.819","36,38","0,00001","49,43","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.820","38,89","0,00001","54,01","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.821","42,46","0,00001","63,83","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.822","45,23","0,00001","69,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.823","49,46","0,00001","75,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.824","53,29","0,00001","82,49","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.825","56,86","0,00001","89,37","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.826","59,10","0,00001","96,57","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.827","62,14","0,00001","105,40","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.828","60,29","0,00001","98,53","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.829","54,74","0,00001","82,16","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.830","51,44","0,00001","68,42","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.831","46,68","0,00001","44,52","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.832","44,04","0,00001","35,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.833","40,87","0,00001","24,88","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.834","37,04","0,00001","15,39","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.835","34,00","0,00001","7,21","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.836","30,04","0,00001","0,66","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.837","26,74","0,00001","-4,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.838","22,91","0,00001","-8,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.839","20,53","0,00001","-10,80","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.840","17,49","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.841","14,45","0,00001","-11,12","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.842","7,45","0,00001","-13,09","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.843","4,55","0,00001","-15,05","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.844","0,59","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.845","-2,19","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.846","-4,96","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.847","-7,21","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.848","-9,45","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.849","-12,09","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.850","-15,00","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.851","-17,91","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.852","-23,98","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.853","-26,49","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.854","-28,74","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.855","-30,98","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.856","-33,76","0,00001","-19,96","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.857","-36,40","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.858","-39,57","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.859","-42,21","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.860","-45,91","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.861","-48,42","0,00001","-26,83","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.862","-51,06","0,00001","-27,16","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.863","-56,08","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.864","-59,25","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.865","-62,55","0,00001","-25,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.866","-58,85","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.867","-56,48","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.868","-52,91","0,00001","-26,51","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.869","-49,21","0,00001","-24,87","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.870","-45,51","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.871","-42,21","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.872","-39,17","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.873","-32,57","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.874","-30,32","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.875","-26,23","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.876","-22,66","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.877","-18,83","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.878","-15,13","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.879","-12,09","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.880","-9,19","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.881","-5,89","0,00001","-12,43","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.882","-3,11","0,00001","-12,11","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.883","-0,21","0,00001","-11,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.884","5,60","0,00001","-2,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.885","8,78","0,00001","4,26","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.886","11,81","0,00001","11,13","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.887","14,59","0,00001","16,70","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.888","17,49","0,00001","20,95","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.889","19,47","0,00001","23,57","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.890","22,25","0,00001","28,16","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.891","24,10","0,00001","32,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.892","26,47","0,00001","36,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.893","28,59","0,00001","40,59","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.894","35,72","0,00001","49,43","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.895","38,89","0,00001","54,01","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.896","41,93","0,00001","57,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.897","44,04","0,00001","61,87","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.898","47,08","0,00001","67,43","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.899","48,01","0,00001","72,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.900","50,12","0,00001","79,55","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.901","52,63","0,00001","86,75","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.902","56,59","0,00001","94,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.903","60,82","0,00001","104,09","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.904","61,87","0,00001","103,44","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.905","54,74","0,00001","72,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.906","51,31","0,00001","59,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.907","46,55","0,00001","47,79","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.908","43,12","0,00001","36,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.909","40,34","0,00001","26,52","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.910","37,97","0,00001","17,35","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.911","34,53","0,00001","10,81","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.912","31,63","0,00001","4,92","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.913","27,93","0,00001","-0,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.914","24,76","0,00001","-5,56","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.915","17,36","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.916","14,19","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.917","11,42","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.918","8,51","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.919","5,47","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.920","1,91","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.921","-1,26","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.922","-3,91","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.923","-7,21","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.924","-9,72","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.925","-12,49","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.926","-16,98","0,00001","-19,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.927","-19,62","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.928","-22,53","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.929","-25,57","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.930","-28,08","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.931","-31,38","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.932","-33,63","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.933","-36,13","0,00001","-24,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.934","-38,51","0,00001","-23,56","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.935","-41,29","0,00001","-21,93","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.936","-47,49","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.937","-50,53","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.938","-54,10","0,00001","-27,16","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.939","-56,48","0,00001","-29,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.940","-58,85","0,00001","-29,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.941","-61,36","0,00001","-28,14","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.942","-59,25","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.943","-56,21","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.944","-53,17","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.945","-50,40","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.946","-47,23","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.947","-40,23","0,00001","-21,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.948","-36,27","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.949","-32,96","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.950","-29,93","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.951","-26,76","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.952","-23,59","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.953","-20,68","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.954","-16,85","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.955","-13,42","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.956","-9,45","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.957","-2,98","0,00001","-10,80","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.958","-0,21","0,00001","-8,50","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.959","2,70","0,00001","-6,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.960","5,21","0,00001","-1,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.961","7,59","0,00001","3,61","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.962","10,10","0,00001","9,17","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.963","12,74","0,00001","14,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.964","16,17","0,00001","19,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.965","19,34","0,00001","24,88","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.966","21,98","0,00001","29,14","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.967","24,89","0,00001","32,41","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.968","29,78","0,00001","39,61","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.969","31,36","0,00001","43,21","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.970","33,48","0,00001","46,81","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.971","36,12","0,00001","51,07","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.972","39,95","0,00001","55,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.973","43,38","0,00001","60,56","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.974","46,82","0,00001","65,80","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.975","49,46","0,00001","71,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.976","52,36","0,00001","77,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.977","55,27","0,00001","85,11","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.978","55,27","0,00001","92,97","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.979","59,10","0,00001","109,99","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.980","57,52","0,00001","90,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.981","55,14","0,00001","76,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.982","52,50","0,00001","63,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.983","48,67","0,00001","51,07","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.984","45,23","0,00001","39,28","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.985","41,66","0,00001","28,48","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.986","37,83","0,00001","18,99","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.987","34,40","0,00001","10,15","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.988","31,63","0,00001","2,30","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.989","25,68","0,00001","-4,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.990","22,25","0,00001","-7,52","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.991","18,55","0,00001","-10,47","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.992","15,38","0,00001","-13,41","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.993","11,15","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.994","8,51","0,00001","-18,00","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.995","5,21","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.996","2,83","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.997","0,06","0,00001","-17,02","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.998","-2,98","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:15.999","-5,75","0,00001","-14,72","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.000","-11,30","0,00001","-16,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.001","-14,74","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.002","-17,51","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.003","-19,62","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.004","-21,74","0,00001","-20,29","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.005","-24,11","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.006","-27,02","0,00001","-18,32","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.007","-30,32","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.008","-32,83","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.009","-36,27","0,00001","-22,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.010","-41,42","0,00001","-26,51","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.011","-43,93","0,00001","-26,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.012","-46,17","0,00001","-24,54","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.013","-49,21","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.014","-52,51","0,00001","-22,91","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.015","-55,29","0,00001","-23,89","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.016","-58,99","0,00001","-25,53","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.017","-61,50","0,00001","-28,47","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.018","-60,57","0,00001","-26,51","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.019","-56,74","0,00001","-24,22","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.020","-53,44","0,00001","-20,62","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.021","-47,49","0,00001","-18,65","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.022","-44,19","0,00001","-18,98","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.023","-41,55","0,00001","-20,94","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.024","-37,98","0,00001","-22,25","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.025","-34,02","0,00001","-21,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.026","-30,32","0,00001","-19,63","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.027","-26,89","0,00001","-17,67","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.028","-23,72","0,00001","-15,38","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.029","-20,81","0,00001","-15,71","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.030","-17,38","0,00001","-16,03","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.031","-11,04","0,00001","-17,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.032","-7,74","0,00001","-16,36","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.033","-3,91","0,00001","-13,74","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.034","-0,47","0,00001","-10,47","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.035","2,43","0,00001","-5,23","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.036","5,08","0,00001","0,33","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.037","7,59","0,00001","4,92","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.038","10,49","0,00001","9,17","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.039","12,21","0,00001","13,43","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.040","14,98","0,00001","18,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.041","17,36","0,00001","22,92","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.042","23,97","0,00001","31,10","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.043","26,87","0,00001","35,68","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.044","29,78","0,00001","38,30","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.045","31,76","0,00001","41,58","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.046","34,80","0,00001","45,18","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.047","36,38","0,00001","49,43","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.048","38,23","0,00001","53,69","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.049","40,87","0,00001","58,92","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.050","44,44","0,00001","64,49","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.051","48,27","0,00001","70,71","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.052","55,01","0,00001","84,46","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.053","57,12","0,00001","92,31","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.054","60,42","0,00001","101,15","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.055","60,29","0,00001","110,64","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.056","56,59","0,00001","94,60","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.057","53,29","0,00001","79,55","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.058","51,84","0,00001","66,13","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.059","49,46","0,00001","54,34","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.060","46,42","0,00001","42,23","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.061","42,85","0,00001","30,45","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.062","39,55","0,00001","19,97","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.063","32,02","0,00001","3,28","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.064","28,59","0,00001","-3,27","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.065","25,95","0,00001","-7,20","0,00001","0,00","0,00001"
"2022-11-16 15:42:16.066","22,78","0,00001","-10,80","0,00001","0,00","0,00001"
